Especes;Espece_nurse;Deglaciated_area;Site;Life_Form;RII;Hauteur;Longueur;Largeur;Densite;Volume_canopy;Surface;Site_Nurse;log_Volume_canopy
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;38;37;30;80;22085.3963547362;1369;Uruashraju (PE).Cinnagrostis rigida;10.0055127816557
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;45;38;34;85;30442.0328132851;1444;Uruashraju (PE).Cinnagrostis rigida;10.3256414471348
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;38;32;28;85;17827.4911115709;1024;Uruashraju (PE).Cinnagrostis rigida;9.79201522914265
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;35;43;26;90;20488.4200891614;1849;Uruashraju (PE).Cinnagrostis rigida;9.9306771398319
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;27;47;37;95;24584.5333106669;2209;Uruashraju (PE).Cinnagrostis rigida;10.1124252838485
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;31;27;28;90;12271.0609049217;729;Uruashraju (PE).Cinnagrostis rigida;9.4201062606858
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;39;30;36;95;22053.9804282003;900;Uruashraju (PE).Cinnagrostis rigida;10.0040933350015
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;45;51;47;95;56477.9819299105;2601;Uruashraju (PE).Cinnagrostis rigida;10.9427180241929
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;38;40;35;75;27855.4548618295;1600;Uruashraju (PE).Cinnagrostis rigida;10.237037190914
Agrostis tolucensis;Cinnagrostis rigida;B;Uruashraju (PE);Tussock grass;0.595221363316936;38;38;47;80;35535.6017023053;1444;Uruashraju (PE).Cinnagrostis rigida;10.4800569146186
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;36;59;51;80;56718.3137679101;3481;Uruashraju (PE).Cinnagrostis rigida;10.9469596063113
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;29;25;18;90;6832.9640215578;625;Uruashraju (PE).Cinnagrostis rigida;8.83866721135867
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;37;48;51;95;47425.4826985915;2304;Uruashraju (PE).Cinnagrostis rigida;10.7682389503188
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;42;69;55;90;83456.4088426129;4761;Uruashraju (PE).Cinnagrostis rigida;11.3328323117878
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;32;51;38;85;32471.5016675041;2601;Uruashraju (PE).Cinnagrostis rigida;10.3900512267208
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;23;45;25;85;13548.118318606;2025;Uruashraju (PE).Cinnagrostis rigida;9.51862990743916
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;29;40;28;85;17006.4882314327;1600;Uruashraju (PE).Cinnagrostis rigida;9.74503798397614
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;45;36;40;85;33929.2006587698;1296;Uruashraju (PE).Cinnagrostis rigida;10.4338814382499
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;62;55;50;90;89273.5912395099;3025;Uruashraju (PE).Cinnagrostis rigida;11.400164557084
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;26;94;73;90;93416.3047520437;8836;Uruashraju (PE).Cinnagrostis rigida;11.4454935524646
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;29;73;55;80;60965.2234367879;5329;Uruashraju (PE).Cinnagrostis rigida;11.019088960208
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;28;92;90;80;121391.14013471;8464;Uruashraju (PE).Cinnagrostis rigida;11.7072906386117
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;42;52;50;95;57176.9862953342;2704;Uruashraju (PE).Cinnagrostis rigida;10.9550050566633
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;38;39;56;90;43454.509584454;1521;Uruashraju (PE).Cinnagrostis rigida;10.6809147913717
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;26;70;61;85;58129.9360669231;4900;Uruashraju (PE).Cinnagrostis rigida;10.9715163634553
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;38;37;30;80;22085.3963547362;1369;Uruashraju (PE).Cinnagrostis rigida;10.0055127816557
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;45;38;34;85;30442.0328132851;1444;Uruashraju (PE).Cinnagrostis rigida;10.3256414471348
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;38;32;28;85;17827.4911115709;1024;Uruashraju (PE).Cinnagrostis rigida;9.79201522914265
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;35;43;26;90;20488.4200891614;1849;Uruashraju (PE).Cinnagrostis rigida;9.9306771398319
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;27;47;37;95;24584.5333106669;2209;Uruashraju (PE).Cinnagrostis rigida;10.1124252838485
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;31;27;28;90;12271.0609049217;729;Uruashraju (PE).Cinnagrostis rigida;9.4201062606858
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;39;30;36;95;22053.9804282003;900;Uruashraju (PE).Cinnagrostis rigida;10.0040933350015
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;45;51;47;95;56477.9819299105;2601;Uruashraju (PE).Cinnagrostis rigida;10.9427180241929
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;38;40;35;75;27855.4548618295;1600;Uruashraju (PE).Cinnagrostis rigida;10.237037190914
Agrostis tolucensis;Cinnagrostis rigida;A;Uruashraju (PE);Tussock grass;0.148936170212766;38;38;47;80;35535.6017023053;1444;Uruashraju (PE).Cinnagrostis rigida;10.4800569146186
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;0.0528260007014804;45;47;42;75;46511.2792363969;2209;Glacier 10 (BO).Festuca dolichophylla;10.7488001097153
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;0.0686743056812916;23;25;15;74;4516.03943953533;625;Glacier 10 (BO).Festuca dolichophylla;8.42920780407405
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.058174169887809;21;25;19;80;5222.89778659303;625;Glacier 10 (BO).Festuca dolichophylla;8.57276594736828
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.00918445948002677;20;22;20;85;4607.66922526503;484;Glacier 10 (BO).Festuca dolichophylla;8.4490216421954
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;0.0567564385784671;30;53;33;70;27473.2277556427;2809;Glacier 10 (BO).Festuca dolichophylla;10.2232516832047
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.026804960495833;39;50;44;85;44924.774946334;2500;Glacier 10 (BO).Festuca dolichophylla;10.714142326364
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.00594195571446774;16;23;18;70;3468.31828956313;529;Glacier 10 (BO).Festuca dolichophylla;8.16937891630304
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.0076238463793724;30;33;30;80;15550.8836352695;1089;Glacier 10 (BO).Festuca dolichophylla;9.65590500494008
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.0477024323628395;75;70;75;80;206167.01789183;4900;Glacier 10 (BO).Festuca dolichophylla;12.2367466012176
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.0255526817117548;46;43;45;80;46605.5270160046;1849;Glacier 10 (BO).Festuca dolichophylla;10.7508216737461
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.00479072542192983;20;24;18;80;4523.8934211693;576;Glacier 10 (BO).Festuca dolichophylla;8.43092160055178
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.0240119239204141;27;25;14;70;4948.00842940392;625;Glacier 10 (BO).Festuca dolichophylla;8.51935890106834
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;0.0523508197008922;24;22;18;75;4976.28276328623;484;Glacier 10 (BO).Festuca dolichophylla;8.52498567427586
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.027368123550217;50;93;64;80;155822.995618054;8649;Glacier 10 (BO).Festuca dolichophylla;11.9568791430952
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;-0.0249769330975544;57;56;55;60;91923.0010440373;3136;Glacier 10 (BO).Festuca dolichophylla;11.4293898539246
Agrostis tolucensis;Festuca dolichophylla;A;Glacier 10 (BO);Tussock grass;0.0315246473600872;40;50;59;80;61784.6555205993;2500;Glacier 10 (BO).Festuca dolichophylla;11.0324267524792
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.523083473150468;4;11;13;75;299.498499642227;121;Uruashraju (PE).Gnaphalium badium;5.89255637223902
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.472299976249484;3;10;8;80;125.663706143592;100;Uruashraju (PE).Gnaphalium badium;5.2390744480715
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.547842293609302;5;16;15;80;628.318530717959;256;Uruashraju (PE).Gnaphalium badium;6.53835743220176
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.411906575030139;4.5;16;15;75;565.486677646163;256;Uruashraju (PE).Gnaphalium badium;6.44304725239744
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.483947337560627;6;9;8;75;226.194671058465;81;Uruashraju (PE).Gnaphalium badium;5.66651846289844
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.493657318725536;4;13;11;70;299.498499642227;169;Uruashraju (PE).Gnaphalium badium;5.89255637223902
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.532177668891234;4;15;17;85;534.070751110265;225;Uruashraju (PE).Gnaphalium badium;6.39175395800989
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.470653154180789;3;15;13;75;306.305283725005;225;Uruashraju (PE).Gnaphalium badium;5.91116821943361
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.510279161389506;6;10;13;65;408.407044966673;100;Uruashraju (PE).Gnaphalium badium;6.15536517994566
Agrostis tolucensis;Pseudognaphalium badium;B;Uruashraju (PE);Herb;-0.496939668989445;6;18;15;80;848.230016469244;324;Uruashraju (PE).Gnaphalium badium;6.81461080882992
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.732912451022881;2.5;65;50;35;4254.24005173618;4225;Uruashraju (PE).Lucilia kunthiana;8.37033265161505
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.659752395231545;2;28;30;95;879.645943005142;784;Uruashraju (PE).Lucilia kunthiana;6.8485123605056
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.614939569536118;1;74;58;90;2247.2859448679;5476;Uruashraju (PE).Lucilia kunthiana;7.74505379699474
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.676689032867021;1;48;42;90;1055.57513160617;2304;Uruashraju (PE).Lucilia kunthiana;7.01966061670143
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.650391767962254;1;46;39;90;939.336203423348;2116;Uruashraju (PE).Lucilia kunthiana;6.90992098863424
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.698029366143019;1.5;67;29;85;1526.02863148124;4489;Uruashraju (PE).Lucilia kunthiana;7.37077236189725
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.740149785130201;1.5;40;21;80;659.734457253857;1600;Uruashraju (PE).Lucilia kunthiana;6.5828091947726
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.618894063188177;1;27;21;95;296.880505764235;729;Uruashraju (PE).Lucilia kunthiana;5.88530470884369
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.691261203622666;1.2;47;39;85;1151.70786680602;2209;Uruashraju (PE).Lucilia kunthiana;7.10212045262363
Agrostis tolucensis;Lucilia kunthiana;B;Uruashraju (PE);Herb;0.672773591677576;1.5;60;46;85;2167.69893097696;3600;Uruashraju (PE).Lucilia kunthiana;7.70999485588476
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;50;90;54;45;127234.502470387;8100;Uruashraju (PE).Senecio sublutescens;11.754280844212
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;44;73;49;50;82408.1640938651;5329;Uruashraju (PE).Senecio sublutescens;11.32020194623
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;58;147;194;40;866055.413185713;21609;Uruashraju (PE).Senecio sublutescens;13.6717767198388
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;44;50;75;85;86393.7979737193;2500;Uruashraju (PE).Senecio sublutescens;11.3673981778967
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;45;78;78;30;143350.872783302;6084;Uruashraju (PE).Senecio sublutescens;11.8734887718725
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;48;88;80;45;176934.498250177;7744;Uruashraju (PE).Senecio sublutescens;12.0838899272798
Agrostis tolucensis;Senecio sublutescens;B;Uruashraju (PE);Erect shrub;-0.00491918482080113;65;14;39;15;18582.5205459836;196;Uruashraju (PE).Senecio sublutescens;9.83335219289317
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;41;65;45;50;62792.583163626;4225;Uruashraju (PE).Senecio sublutescens;11.0485923680906
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;24;72;69;30;62429.7292121364;5184;Uruashraju (PE).Senecio sublutescens;11.042802805684
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;45;56;50;50;65973.4457253857;3136;Uruashraju (PE).Senecio sublutescens;11.0979595302803
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;52;69;93;75;174716.533836743;4761;Uruashraju (PE).Senecio sublutescens;12.0712796899829
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;55;34;40;65;39165.1884147528;1156;Uruashraju (PE).Senecio sublutescens;10.5771465731794
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;60;104;70;65;228707.945181337;10816;Uruashraju (PE).Senecio sublutescens;12.3404758075788
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;68;75;58;80;154880.517821977;5625;Uruashraju (PE).Senecio sublutescens;11.9508148431277
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;49;43;52;70;57367.576249652;1849;Uruashraju (PE).Senecio sublutescens;10.9583291999227
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;60;75;72;75;169646.003293849;5625;Uruashraju (PE).Senecio sublutescens;12.041839513196
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;48;102;77;30;197392.549610354;10404;Uruashraju (PE).Senecio sublutescens;12.1932679211594
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;45;97;133;75;303972.651179714;9409;Uruashraju (PE).Senecio sublutescens;12.6248996940796
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;44;115;52;45;137769.309835424;13225;Uruashraju (PE).Senecio sublutescens;11.8337918591914
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;53;90;95;30;237268.785162369;8100;Uruashraju (PE).Senecio sublutescens;12.3772136700233
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;80;92;106;70;408490.820770769;8464;Uruashraju (PE).Senecio sublutescens;12.9203785252302
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;60;97;90;80;274261.038658389;9409;Uruashraju (PE).Senecio sublutescens;12.5220646965133
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;83;80;108;65;375483.153957052;6400;Uruashraju (PE).Senecio sublutescens;12.8361362082276
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;42;66;27;55;39188.2267608791;4356;Uruashraju (PE).Senecio sublutescens;10.5777336939029
Agrostis tolucensis;Senecio sublutescens;A;Uruashraju (PE);Erect shrub;0.486009732360097;60;72;74;85;167384.056583264;5184;Uruashraju (PE).Senecio sublutescens;12.0284214960033
